o_lane,d,vi1,vi2,Acc?,delta_x1,vf1,delta_x2,delta_t
1,1,15,15,1,125,24,89,6
1,2,15,15,1,125,24,88,6
1,3,15,15,1,125,24,87,6
1,4,15,15,1,124,24,86,6
1,5,15,15,0.96,123,24,85,6
1,6,15,15,0.86,125,24,84,6
1,7,15,15,0.9,124,24,83,6
1,8,15,15,0.73,122,24,82,6
1,9,15,15,0.52,120,23,81,6
1,10,15,15,0.48,122,23,80,6
1,11,15,15,0.43,123,23,79,6
1,12,15,15,0.22,123,23,78,6
1,13,15,15,0.15,120,23,77,6
1,14,15,15,0.11,120,23,76,6
1,15,15,15,0.06,121,22,75,6
1,16,15,15,0.04,119,22,74,6
1,17,15,15,0.01,119,22,73,6
1,18,15,15,0,119,22,72,6
1,19,15,15,0,118,22,71,6
1,20,15,15,0,116,22,70,6
1,21,15,15,0,119,23,69,6
1,22,15,15,0,119,23,68,6
1,23,15,15,0,118,22,67,6
1,24,15,15,0,117,22,66,6
1,25,15,15,0,116,22,65,6
1,26,15,15,0,119,23,64,6
1,27,15,15,0,119,22,63,6
1,28,15,15,0,117,22,62,6
1,29,15,15,0,116,22,61,6
1,30,15,15,0,113,22,60,6
1,31,15,15,0,114,22,59,6
1,32,15,15,0,113,22,58,6
1,33,15,15,0,112,21,57,6
1,34,15,15,0,113,21,56,6
1,35,15,15,0,112,21,55,6
1,36,15,15,0,112,22,54,6
1,37,15,15,0,112,21,53,6
1,38,15,15,0,110,21,52,6
1,39,15,15,0,109,21,51,6
1,40,15,15,0,112,22,50,6
1,41,15,15,0,111,21,49,6
1,42,15,15,0,110,21,48,6
1,43,15,15,0,109,20,47,6
1,1,16,15,1,132,25,89,6
1,2,16,15,1,130,25,88,6
1,3,16,15,1,129,25,87,6
1,4,16,15,1,130,24,86,6
1,5,16,15,0.99,128,24,85,6
1,6,16,15,0.93,128,24,84,6
1,7,16,15,0.96,129,24,83,6
1,8,16,15,0.92,128,24,82,6
1,9,16,15,0.81,130,25,81,6
1,10,16,15,0.74,128,24,80,6
1,11,16,15,0.66,129,24,79,6
1,12,16,15,0.53,129,24,78,6
1,13,16,15,0.37,129,24,77,6
1,14,16,15,0.24,129,24,76,6
1,15,16,15,0.16,127,24,75,6
1,16,16,15,0.1,127,24,74,6
1,17,16,15,0.03,127,24,73,6
1,18,16,15,0.01,128,24,72,6
1,19,16,15,0,124,23,71,6
1,20,16,15,0.02,124,23,70,6
1,21,16,15,0,124,23,69,6
1,22,16,15,0,123,23,68,6
1,23,16,15,0,123,23,67,6
1,24,16,15,0,125,24,66,6
1,25,16,15,0,124,23,65,6
1,26,16,15,0,125,24,64,6
1,27,16,15,0,122,23,63,6
1,28,16,15,0,122,23,62,6
1,29,16,15,0,121,23,61,6
1,30,16,15,0,120,22,60,6
1,31,16,15,0,121,23,59,6
1,32,16,15,0,121,22,58,6
1,33,16,15,0,120,22,57,6
1,34,16,15,0,119,23,56,6
1,35,16,15,0,117,22,55,6
1,36,16,15,0,120,22,54,6
1,37,16,15,0,118,23,53,6
1,38,16,15,0,119,23,52,6
1,39,16,15,0,119,23,51,6
1,40,16,15,0,117,23,50,6
1,41,16,15,0,116,21,49,6
1,42,16,15,0,118,22,48,6
1,43,16,15,0,116,23,47,6
1,1,17,15,1,139,26,89,6
1,2,17,15,1,138,26,88,6
1,3,17,15,1,137,26,87,6
1,4,17,15,1,134,25,86,6
1,5,17,15,1,137,26,85,6
1,6,17,15,1,137,26,84,6
1,7,17,15,0.97,135,25,83,6
1,8,17,15,0.96,137,26,82,6
1,9,17,15,0.84,132,25,81,6
1,10,17,15,0.92,133,24,80,6
1,11,17,15,0.79,135,25,79,6
1,12,17,15,0.52,131,25,78,6
1,13,17,15,0.55,134,25,77,6
1,14,17,15,0.37,132,24,76,6
1,15,17,15,0.31,134,25,75,6
1,16,17,15,0.3,133,24,74,6
1,17,17,15,0.2,132,24,73,6
1,18,17,15,0.11,133,25,72,6
1,19,17,15,0.1,133,25,71,6
1,20,17,15,0.04,131,25,70,6
1,21,17,15,0,131,24,69,6
1,22,17,15,0,130,25,68,6
1,23,17,15,0,131,24,67,6
1,24,17,15,0,130,24,66,6
1,25,17,15,0,130,24,65,6
1,26,17,15,0,128,24,64,6
1,27,17,15,0,128,24,63,6
1,28,17,15,0,129,24,62,6
1,29,17,15,0,129,24,61,6
1,30,17,15,0,129,24,60,6
1,31,17,15,0,127,23,59,6
1,32,17,15,0,126,23,58,6
1,33,17,15,0,126,24,57,6
1,34,17,15,0,128,24,56,6
1,35,17,15,0,127,24,55,6
1,36,17,15,0,125,23,54,6
1,37,17,15,0,126,23,53,6
1,38,17,15,0,125,23,52,6
1,39,17,15,0,125,23,51,6
1,40,17,15,0,122,23,50,6
1,41,17,15,0,127,24,49,6
1,42,17,15,0,124,23,48,6
1,43,17,15,0,123,23,47,6
1,1,18,15,1,147,27,89,6
1,2,18,15,1,141,25,88,6
1,3,18,15,1,142,26,87,6
1,4,18,15,1,142,26,86,6
1,5,18,15,1,143,27,85,6
1,6,18,15,1,142,26,84,6
1,7,18,15,1,141,26,83,6
1,8,18,15,0.99,140,26,82,6
1,9,18,15,0.99,142,26,81,6
1,10,18,15,0.95,142,26,80,6
1,11,18,15,0.93,139,26,79,6
1,12,18,15,0.88,140,26,78,6
1,13,18,15,0.78,139,26,77,6
1,14,18,15,0.63,139,26,76,6
1,15,18,15,0.5,138,25,75,6
1,16,18,15,0.44,138,26,74,6
1,17,18,15,0.3,139,26,73,6
1,18,18,15,0.21,137,25,72,6
1,19,18,15,0.11,136,25,71,6
1,20,18,15,0.05,137,25,70,6
1,21,18,15,0.02,137,25,69,6
1,22,18,15,0,136,25,68,6
1,23,18,15,0.02,136,26,67,6
1,24,18,15,0.01,136,25,66,6
1,25,18,15,0,137,26,65,6
1,26,18,15,0,135,25,64,6
1,27,18,15,0,136,26,63,6
1,28,18,15,0,135,26,62,6
1,29,18,15,0,136,25,61,6
1,30,18,15,0,133,24,60,6
1,31,18,15,0,134,25,59,6
1,32,18,15,0,133,25,58,6
1,33,18,15,0,132,24,57,6
1,34,18,15,0,133,25,56,6
1,35,18,15,0,132,24,55,6
1,36,18,15,0,131,24,54,6
1,37,18,15,0,132,24,53,6
1,38,18,15,0,134,24,52,6
1,39,18,15,0,131,24,51,6
1,40,18,15,0,132,24,50,6
1,41,18,15,0,130,25,49,6
1,42,18,15,0,132,24,48,6
1,43,18,15,0,130,24,47,6
1,1,19,15,1,151,26,89,6
1,2,19,15,1,150,27,88,6
1,3,19,15,1,148,27,87,6
1,4,19,15,1,148,27,86,6
1,5,19,15,1,146,26,85,6
1,6,19,15,1,146,26,84,6
1,7,19,15,1,145,26,83,6
1,8,19,15,1,144,26,82,6
1,9,19,15,0.98,144,26,81,6
1,10,19,15,1,145,27,80,6
1,11,19,15,0.98,145,26,79,6
1,12,19,15,0.97,146,27,78,6
1,13,19,15,0.91,145,26,77,6
1,14,19,15,0.79,144,27,76,6
1,15,19,15,0.71,146,27,75,6
1,16,19,15,0.68,145,27,74,6
1,17,19,15,0.48,143,27,73,6
1,18,19,15,0.37,142,26,72,6
1,19,19,15,0.31,143,26,71,6
1,20,19,15,0.18,144,27,70,6
1,21,19,15,0.14,141,26,69,6
1,22,19,15,0.08,143,26,68,6
1,23,19,15,0.02,143,27,67,6
1,24,19,15,0.01,144,26,66,6
1,25,19,15,0,141,26,65,6
1,26,19,15,0,143,26,64,6
1,27,19,15,0.01,142,26,63,6
1,28,19,15,0,142,26,62,6
1,29,19,15,0,139,26,61,6
1,30,19,15,0,140,26,60,6
1,31,19,15,0,141,25,59,6
1,32,19,15,0,139,26,58,6
1,33,19,15,0,141,26,57,6
1,34,19,15,0,140,25,56,6
1,35,19,15,0,139,26,55,6
1,36,19,15,0,138,25,54,6
1,37,19,15,0,139,26,53,6
1,38,19,15,0,138,25,52,6
1,39,19,15,0,137,25,51,6
1,40,19,15,0,138,26,50,6
1,41,19,15,0,138,25,49,6
1,42,19,15,0,136,25,48,6
1,43,19,15,0,134,25,47,6
1,1,20,15,1,157,27,89,6
1,2,20,15,1,157,27,88,6
1,3,20,15,1,152,27,87,6
1,4,20,15,1,151,27,86,6
1,5,20,15,1,151,27,85,6
1,6,20,15,1,152,27,84,6
1,7,20,15,1,151,27,83,6
1,8,20,15,0.99,150,26,82,6
1,9,20,15,0.98,149,27,81,6
1,10,20,15,0.92,151,27,80,6
1,11,20,15,1,150,27,79,6
1,12,20,15,0.98,150,27,78,6
1,13,20,15,0.96,151,27,77,6
1,14,20,15,0.92,149,26,76,6
1,15,20,15,0.93,150,26,75,6
1,16,20,15,0.88,150,27,74,6
1,17,20,15,0.7,149,27,73,6
1,18,20,15,0.67,150,27,72,6
1,19,20,15,0.49,148,26,71,6
1,20,20,15,0.4,147,26,70,6
1,21,20,15,0.34,149,27,69,6
1,22,20,15,0.19,149,27,68,6
1,23,20,15,0.12,146,26,67,6
1,24,20,15,0.08,148,27,66,6
1,25,20,15,0.04,146,27,65,6
1,26,20,15,0,146,27,64,6
1,27,20,15,0,147,26,63,6
1,28,20,15,0,147,26,62,6
1,29,20,15,0,147,27,61,6
1,30,20,15,0,147,26,60,6
1,31,20,15,0,145,26,59,6
1,32,20,15,0,145,26,58,6
1,33,20,15,0,145,26,57,6
1,34,20,15,0,144,26,56,6
1,35,20,15,0,144,26,55,6
1,36,20,15,0,144,27,54,6
1,37,20,15,0,142,26,53,6
1,38,20,15,0,144,26,52,6
1,39,20,15,0,143,26,51,6
1,40,20,15,0,143,26,50,6
1,41,20,15,0,145,26,49,6
1,42,20,15,0,143,26,48,6
1,43,20,15,0,142,26,47,6
1,1,21,15,1,158,27,89,6
1,2,21,15,1,158,27,88,6
1,3,21,15,1,157,27,87,6
1,4,21,15,1,156,27,86,6
1,5,21,15,1,157,27,85,6
1,6,21,15,1,157,27,84,6
1,7,21,15,1,156,27,83,6
1,8,21,15,1,155,27,82,6
1,9,21,15,0.98,154,26,81,6
1,10,21,15,1,155,27,80,6
1,11,21,15,0.95,155,27,79,6
1,12,21,15,0.96,156,27,78,6
1,13,21,15,0.98,155,27,77,6
1,14,21,15,0.99,154,27,76,6
1,15,21,15,0.97,155,28,75,6
1,16,21,15,0.95,153,27,74,6
1,17,21,15,0.89,155,27,73,6
1,18,21,15,0.86,154,27,72,6
1,19,21,15,0.71,153,27,71,6
1,20,21,15,0.63,153,27,70,6
1,21,21,15,0.47,154,27,69,6
1,22,21,15,0.36,153,27,68,6
1,23,21,15,0.24,153,27,67,6
1,24,21,15,0.14,154,28,66,6
1,25,21,15,0.09,153,27,65,6
1,26,21,15,0.03,152,28,64,6
1,27,21,15,0.04,151,26,63,6
1,28,21,15,0.04,152,27,62,6
1,29,21,15,0,152,27,61,6
1,30,21,15,0,151,27,60,6
1,31,21,15,0,153,27,59,6
1,32,21,15,0,152,27,58,6
1,33,21,15,0,149,27,57,6
1,34,21,15,0,151,27,56,6
1,35,21,15,0,150,27,55,6
1,36,21,15,0,150,27,54,6
1,37,21,15,0,150,27,53,6
1,38,21,15,0,149,27,52,6
1,39,21,15,0,148,26,51,6
1,40,21,15,0,149,27,50,6
1,41,21,15,0,149,27,49,6
1,42,21,15,0,147,26,48,6
1,43,21,15,0,149,27,47,6
1,1,22,15,1,161,27,89,6
1,2,22,15,1,162,27,88,6
1,3,22,15,1,161,27,87,6
1,4,22,15,1,159,27,86,6
1,5,22,15,1,157,27,85,6
1,6,22,15,1,160,27,84,6
1,7,22,15,1,161,28,83,6
1,8,22,15,1,158,27,82,6
1,9,22,15,1,161,28,81,6
1,10,22,15,1,159,27,80,6
1,11,22,15,0.98,158,27,79,6
1,12,22,15,0.94,156,26,78,6
1,13,22,15,0.98,158,27,77,6
1,14,22,15,0.98,157,26,76,6
1,15,22,15,0.99,156,27,75,6
1,16,22,15,0.97,158,27,74,6
1,17,22,15,0.94,159,28,73,6
1,18,22,15,0.91,157,28,72,6
1,19,22,15,0.93,158,27,71,6
1,20,22,15,0.86,156,27,70,6
1,21,22,15,0.7,157,27,69,6
1,22,22,15,0.61,158,27,68,6
1,23,22,15,0.5,157,27,67,6
1,24,22,15,0.42,157,27,66,6
1,25,22,15,0.26,158,27,65,6
1,26,22,15,0.09,155,27,64,6
1,27,22,15,0.12,155,27,63,6
1,28,22,15,0.05,156,27,62,6
1,29,22,15,0.01,156,27,61,6
1,30,22,15,0.03,156,27,60,6
1,31,22,15,0,156,27,59,6
1,32,22,15,0,155,27,58,6
1,33,22,15,0,155,28,57,6
1,34,22,15,0,155,27,56,6
1,35,22,15,0,155,27,55,6
1,36,22,15,0,156,28,54,6
1,37,22,15,0,152,27,53,6
1,38,22,15,0,154,26,52,6
1,39,22,15,0,153,27,51,6
1,40,22,15,0,153,27,50,6
1,41,22,15,0,154,28,49,6
1,42,22,15,0,154,27,48,6
1,43,22,15,0,152,27,47,6
1,1,23,15,1,163,27,89,6
1,2,23,15,1,164,27,88,6
1,3,23,15,1,163,26,87,6
1,4,23,15,1,163,27,86,6
1,5,23,15,1,163,27,85,6
1,6,23,15,1,162,27,84,6
1,7,23,15,1,160,27,83,6
1,8,23,15,1,163,28,82,6
1,9,23,15,1,161,27,81,6
1,10,23,15,0.99,161,27,80,6
1,11,23,15,0.98,160,26,79,6
1,12,23,15,0.99,163,27,78,6
1,13,23,15,0.89,163,27,77,6
1,14,23,15,0.94,164,28,76,6
1,15,23,15,1,162,28,75,6
1,16,23,15,0.96,158,27,74,6
1,17,23,15,0.96,162,27,73,6
1,18,23,15,0.99,159,26,72,6
1,19,23,15,0.93,159,27,71,6
1,20,23,15,0.95,160,27,70,6
1,21,23,15,0.87,161,27,69,6
1,22,23,15,0.77,161,27,68,6
1,23,23,15,0.62,160,27,67,6
1,24,23,15,0.6,161,28,66,6
1,25,23,15,0.49,158,26,65,6
1,26,23,15,0.45,160,27,64,6
1,27,23,15,0.16,160,27,63,6
1,28,23,15,0.13,160,27,62,6
1,29,23,15,0.07,158,27,61,6
1,30,23,15,0.07,160,27,60,6
1,31,23,15,0.02,160,27,59,6
1,32,23,15,0,159,27,58,6
1,33,23,15,0,159,27,57,6
1,34,23,15,0,161,28,56,6
1,35,23,15,0,160,28,55,6
1,36,23,15,0,158,27,54,6
1,37,23,15,0,159,27,53,6
1,38,23,15,0,160,27,52,6
1,39,23,15,0,159,27,51,6
1,40,23,15,0,157,28,50,6
1,41,23,15,0,159,27,49,6
1,42,23,15,0,160,28,48,6
1,43,23,15,0,156,27,47,6
1,1,24,15,1,167,27,89,6
1,2,24,15,1,165,27,88,6
1,3,24,15,1,167,28,87,6
1,4,24,15,1,165,27,86,6
1,5,24,15,1,163,27,85,6
1,6,24,15,1,159,26,84,6
1,7,24,15,1,164,27,83,6
1,8,24,15,1,164,27,82,6
1,9,24,15,1,164,27,81,6
1,10,24,15,1,163,27,80,6
1,11,24,15,1,162,28,79,6
1,12,24,15,0.99,164,28,78,6
1,13,24,15,0.99,166,28,77,6
1,14,24,15,0.9,165,27,76,6
1,15,24,15,0.96,162,28,75,6
1,16,24,15,1,163,27,74,6
1,17,24,15,0.99,162,27,73,6
1,18,24,15,0.99,165,27,72,6
1,19,24,15,0.99,163,27,71,6
1,20,24,15,0.97,164,27,70,6
1,21,24,15,0.93,162,27,69,6
1,22,24,15,0.88,162,27,68,6
1,23,24,15,0.9,163,27,67,6
1,24,24,15,0.75,162,27,66,6
1,25,24,15,0.62,161,27,65,6
1,26,24,15,0.66,162,27,64,6
1,27,24,15,0.52,164,28,63,6
1,28,24,15,0.31,160,27,62,6
1,29,24,15,0.24,160,26,61,6
1,30,24,15,0.13,163,27,60,6
1,31,24,15,0.05,162,27,59,6
1,32,24,15,0.02,163,27,58,6
1,33,24,15,0.01,164,27,57,6
1,34,24,15,0,165,27,56,6
1,35,24,15,0,161,28,55,6
1,36,24,15,0,161,27,54,6
1,37,24,15,0,163,27,53,6
1,38,24,15,0,163,28,52,6
1,39,24,15,0,161,27,51,6
1,40,24,15,0,160,27,50,6
1,41,24,15,0,163,28,49,6
1,42,24,15,0,162,28,48,6
1,43,24,15,0,161,28,47,6
1,1,25,15,1,168,27,89,6
1,2,25,15,1,162,26,88,6
1,3,25,15,1,167,27,87,6
1,4,25,15,1,166,27,86,6
1,5,25,15,1,166,28,85,6
1,6,25,15,1,165,27,84,6
1,7,25,15,1,166,27,83,6
1,8,25,15,1,159,26,82,6
1,9,25,15,1,167,27,81,6
1,10,25,15,1,167,28,80,6
1,11,25,15,1,167,28,79,6
1,12,25,15,0.99,163,26,78,6
1,13,25,15,1,164,27,77,6
1,14,25,15,0.99,167,28,76,6
1,15,25,15,0.89,165,27,75,6
1,16,25,15,0.97,164,27,74,6
1,17,25,15,0.99,164,27,73,6
1,18,25,15,1,166,27,72,6
1,19,25,15,0.97,163,26,71,6
1,20,25,15,1,163,27,70,6
1,21,25,15,0.96,166,27,69,6
1,22,25,15,0.96,166,27,68,6
1,23,25,15,0.97,164,26,67,6
1,24,25,15,0.94,165,27,66,6
1,25,25,15,0.88,167,27,65,6
1,26,25,15,0.71,164,28,64,6
1,27,25,15,0.59,165,27,63,6
1,28,25,15,0.46,165,27,62,6
1,29,25,15,0.49,165,28,61,6
1,30,25,15,0.24,161,27,60,6
1,31,25,15,0.21,165,27,59,6
1,32,25,15,0.12,164,27,58,6
1,33,25,15,0.06,167,27,57,6
1,34,25,15,0.05,165,27,56,6
1,35,25,15,0,165,27,55,6
1,36,25,15,0,164,27,54,6
1,37,25,15,0,162,27,53,6
1,38,25,15,0,164,28,52,6
1,39,25,15,0,167,28,51,6
1,40,25,15,0,163,27,50,6
1,41,25,15,0,164,27,49,6
1,42,25,15,0,164,27,48,6
1,43,25,15,0,163,27,47,6
1,1,26,15,1,166,27,89,6
1,2,26,15,1,163,27,88,6
1,3,26,15,1,166,27,87,6
1,4,26,15,1,164,27,86,6
1,5,26,15,1,167,27,85,6
1,6,26,15,1,165,27,84,6
1,7,26,15,1,167,27,83,6
1,8,26,15,1,163,27,82,6
1,9,26,15,1,166,27,81,6
1,10,26,15,1,167,27,80,6
1,11,26,15,1,169,28,79,6
1,12,26,15,1,167,27,78,6
1,13,26,15,1,166,27,77,6
1,14,26,15,1,163,26,76,6
1,15,26,15,0.99,166,27,75,6
1,16,26,15,0.81,165,28,74,6
1,17,26,15,0.95,168,28,73,6
1,18,26,15,1,166,27,72,6
1,19,26,15,1,167,27,71,6
1,20,26,15,0.99,166,27,70,6
1,21,26,15,0.99,166,27,69,6
1,22,26,15,0.95,163,26,68,6
1,23,26,15,0.98,167,27,67,6
1,24,26,15,0.95,166,27,66,6
1,25,26,15,0.93,167,27,65,6
1,26,26,15,0.87,167,27,64,6
1,27,26,15,0.76,167,27,63,6
1,28,26,15,0.7,165,27,62,6
1,29,26,15,0.57,165,27,61,6
1,30,26,15,0.38,165,27,60,6
1,31,26,15,0.41,166,27,59,6
1,32,26,15,0.28,167,27,58,6
1,33,26,15,0.11,166,28,57,6
1,34,26,15,0.07,167,27,56,6
1,35,26,15,0.03,164,27,55,6
1,36,26,15,0.01,164,26,54,6
1,37,26,15,0,167,27,53,6
1,38,26,15,0,167,27,52,6
1,39,26,15,0,163,27,51,6
1,40,26,15,0,165,27,50,6
1,41,26,15,0,168,28,49,6
1,42,26,15,0,164,27,48,6
1,43,26,15,0,165,27,47,6
1,1,27,15,1,167,27,89,6
1,2,27,15,1,170,27,88,6
1,3,27,15,1,169,27,87,6
1,4,27,15,1,169,27,86,6
1,5,27,15,1,166,26,85,6
1,6,27,15,1,165,27,84,6
1,7,27,15,1,165,27,83,6
1,8,27,15,1,167,27,82,6
1,9,27,15,1,168,27,81,6
1,10,27,15,1,166,27,80,6
1,11,27,15,1,167,27,79,6
1,12,27,15,1,169,28,78,6
1,13,27,15,1,168,27,77,6
1,14,27,15,1,166,26,76,6
1,15,27,15,0.99,166,27,75,6
1,16,27,15,1,167,27,74,6
1,17,27,15,0.88,170,28,73,6
1,18,27,15,0.99,168,27,72,6
1,19,27,15,0.99,166,27,71,6
1,20,27,15,1,166,27,70,6
1,21,27,15,0.99,170,27,69,6
1,22,27,15,0.98,167,28,68,6
1,23,27,15,0.99,167,27,67,6
1,24,27,15,0.98,166,27,66,6
1,25,27,15,0.97,169,27,65,6
1,26,27,15,0.94,166,27,64,6
1,27,27,15,0.91,168,28,63,6
1,28,27,15,0.87,168,27,62,6
1,29,27,15,0.7,164,27,61,6
1,30,27,15,0.59,164,27,60,6
1,31,27,15,0.48,165,27,59,6
1,32,27,15,0.39,168,27,58,6
1,33,27,15,0.29,168,27,57,6
1,34,27,15,0.16,169,28,56,6
1,35,27,15,0.1,168,27,55,6
1,36,27,15,0.02,166,26,54,6
1,37,27,15,0.02,167,27,53,6
1,38,27,15,0,167,27,52,6
1,39,27,15,0,168,28,51,6
1,40,27,15,0,168,27,50,6
1,41,27,15,0,167,27,49,6
1,42,27,15,0,167,27,48,6
1,43,27,15,0,165,27,47,6
1,1,28,15,1,168,27,89,6
1,2,28,15,1,168,27,88,6
1,3,28,15,1,172,27,87,6
1,4,28,15,1,173,28,86,6
1,5,28,15,1,168,27,85,6
1,6,28,15,1,167,27,84,6
1,7,28,15,1,169,27,83,6
1,8,28,15,1,167,27,82,6
1,9,28,15,1,169,28,81,6
1,10,28,15,1,167,27,80,6
1,11,28,15,1,171,27,79,6
1,12,28,15,1,169,27,78,6
1,13,28,15,1,172,27,77,6
1,14,28,15,1,168,27,76,6
1,15,28,15,1,171,28,75,6
1,16,28,15,1,168,27,74,6
1,17,28,15,0.98,168,27,73,6
1,18,28,15,0.89,168,27,72,6
1,19,28,15,1,167,27,71,6
1,20,28,15,1,171,28,70,6
1,21,28,15,1,171,27,69,6
1,22,28,15,0.99,169,27,68,6
1,23,28,15,1,172,28,67,6
1,24,28,15,0.97,171,27,66,6
1,25,28,15,1,167,27,65,6
1,26,28,15,0.97,171,28,64,6
1,27,28,15,0.95,170,27,63,6
1,28,28,15,0.89,168,27,62,6
1,29,28,15,0.82,169,27,61,6
1,30,28,15,0.75,169,28,60,6
1,31,28,15,0.76,169,27,59,6
1,32,28,15,0.55,168,27,58,6
1,33,28,15,0.46,169,27,57,6
1,34,28,15,0.29,167,27,56,6
1,35,28,15,0.26,169,27,55,6
1,36,28,15,0.15,171,27,54,6
1,37,28,15,0.06,170,27,53,6
1,38,28,15,0,167,27,52,6
1,39,28,15,0,168,27,51,6
1,40,28,15,0,169,27,50,6
1,41,28,15,0,167,27,49,6
1,42,28,15,0,171,27,48,6
1,43,28,15,0,170,28,47,6
1,1,29,15,1,172,27,89,6
1,2,29,15,1,170,27,88,6
1,3,29,15,1,171,28,87,6
1,4,29,15,1,172,27,86,6
1,5,29,15,1,172,27,85,6
1,6,29,15,1,168,27,84,6
1,7,29,15,1,171,27,83,6
1,8,29,15,1,170,28,82,6
1,9,29,15,1,170,28,81,6
1,10,29,15,1,170,27,80,6
1,11,29,15,1,168,27,79,6
1,12,29,15,1,172,27,78,6
1,13,29,15,1,170,27,77,6
1,14,29,15,1,172,27,76,6
1,15,29,15,1,171,27,75,6
1,16,29,15,0.99,172,28,74,6
1,17,29,15,1,171,27,73,6
1,18,29,15,0.99,173,28,72,6
1,19,29,15,0.96,169,27,71,6
1,20,29,15,1,172,27,70,6
1,21,29,15,0.99,172,28,69,6
1,22,29,15,1,168,27,68,6
1,23,29,15,0.99,169,27,67,6
1,24,29,15,1,171,27,66,6
1,25,29,15,0.99,171,28,65,6
1,26,29,15,0.99,169,28,64,6
1,27,29,15,0.95,172,28,63,6
1,28,29,15,0.99,170,28,62,6
1,29,29,15,0.91,169,27,61,6
1,30,29,15,0.84,172,27,60,6
1,31,29,15,0.81,172,27,59,6
1,32,29,15,0.69,168,27,58,6
1,33,29,15,0.62,172,28,57,6
1,34,29,15,0.58,173,27,56,6
1,35,29,15,0.3,169,27,55,6
1,36,29,15,0.21,171,28,54,6
1,37,29,15,0.19,172,28,53,6
1,38,29,15,0.05,171,27,52,6
1,39,29,15,0.02,173,28,51,6
1,40,29,15,0,171,28,50,6
1,41,29,15,0,172,27,49,6
1,42,29,15,0,170,26,48,6
1,43,29,15,0,169,27,47,6
1,1,30,15,1,173,28,89,6
1,2,30,15,1,170,27,88,6
1,3,30,15,1,174,28,87,6
1,4,30,15,1,173,27,86,6
1,5,30,15,1,170,27,85,6
1,6,30,15,1,171,27,84,6
1,7,30,15,1,171,27,83,6
1,8,30,15,1,173,27,82,6
1,9,30,15,1,172,27,81,6
1,10,30,15,1,173,27,80,6
1,11,30,15,1,173,28,79,6
1,12,30,15,1,171,28,78,6
1,13,30,15,1,172,27,77,6
1,14,30,15,1,174,28,76,6
1,15,30,15,1,172,28,75,6
1,16,30,15,1,174,26,74,6
1,17,30,15,1,173,27,73,6
1,18,30,15,1,174,27,72,6
1,19,30,15,0.98,171,27,71,6
1,20,30,15,0.95,171,27,70,6
1,21,30,15,1,173,27,69,6
1,22,30,15,1,173,27,68,6
1,23,30,15,0.99,174,28,67,6
1,24,30,15,0.99,172,27,66,6
1,25,30,15,1,174,27,65,6
1,26,30,15,0.97,173,27,64,6
1,27,30,15,0.97,173,28,63,6
1,28,30,15,0.96,173,28,62,6
1,29,30,15,0.96,172,27,61,6
1,30,30,15,0.91,174,27,60,6
1,31,30,15,0.9,173,28,59,6
1,32,30,15,0.85,173,27,58,6
1,33,30,15,0.74,172,27,57,6
1,34,30,15,0.69,172,27,56,6
1,35,30,15,0.59,173,28,55,6
1,36,30,15,0.34,172,28,54,6
1,37,30,15,0.3,173,28,53,6
1,38,30,15,0.17,172,28,52,6
1,39,30,15,0.04,171,28,51,6
1,40,30,15,0.01,174,27,50,6
1,41,30,15,0,172,28,49,6
1,42,30,15,0,174,27,48,6
1,43,30,15,0,172,28,47,6
1,1,31,15,1,173,27,89,6
1,2,31,15,1,174,28,88,6
1,3,31,15,1,175,27,87,6
1,4,31,15,1,174,28,86,6
1,5,31,15,1,174,28,85,6
1,6,31,15,1,174,27,84,6
1,7,31,15,1,173,27,83,6
1,8,31,15,1,176,27,82,6
1,9,31,15,1,175,28,81,6
1,10,31,15,1,173,27,80,6
1,11,31,15,1,175,28,79,6
1,12,31,15,1,175,27,78,6
1,13,31,15,1,173,27,77,6
1,14,31,15,1,176,28,76,6
1,15,31,15,1,176,27,75,6
1,16,31,15,1,173,27,74,6
1,17,31,15,1,174,28,73,6
1,18,31,15,1,174,27,72,6
1,19,31,15,0.99,174,28,71,6
1,20,31,15,0.99,175,28,70,6
1,21,31,15,0.91,172,28,69,6
1,22,31,15,1,177,28,68,6
1,23,31,15,1,173,27,67,6
1,24,31,15,1,173,28,66,6
1,25,31,15,1,176,28,65,6
1,26,31,15,1,174,27,64,6
1,27,31,15,0.99,175,27,63,6
1,28,31,15,0.99,175,27,62,6
1,29,31,15,0.98,174,27,61,6
1,30,31,15,0.94,174,27,60,6
1,31,31,15,0.95,175,27,59,6
1,32,31,15,0.96,175,28,58,6
1,33,31,15,0.86,174,28,57,6
1,34,31,15,0.85,175,27,56,6
1,35,31,15,0.69,174,28,55,6
1,36,31,15,0.68,175,28,54,6
1,37,31,15,0.48,174,27,53,6
1,38,31,15,0.3,175,28,52,6
1,39,31,15,0.24,175,27,51,6
1,40,31,15,0.02,173,27,50,6
1,41,31,15,0,175,27,49,6
1,42,31,15,0,175,28,48,6
1,43,31,15,0,175,28,47,6
1,1,32,15,1,177,28,89,6
1,2,32,15,1,175,28,88,6
1,3,32,15,1,176,28,87,6
1,4,32,15,1,176,27,86,6
1,5,32,15,1,176,27,85,6
1,6,32,15,1,175,27,84,6
1,7,32,15,1,175,27,83,6
1,8,32,15,1,176,28,82,6
1,9,32,15,1,179,29,81,6
1,10,32,15,1,176,28,80,6
