o_lane,d,vi1,vi2,Acc?,delta_x1,vf1,delta_x2,delta_t
1,1,15,15,1,0,24,89,6
1,2,15,15,1,0,24,88,6
1,3,15,15,1,0,24,87,6
1,4,15,15,1,0,24,86,6
1,5,15,15,0.94,117,24,85,6
1,6,15,15,0.87,114,23,84,6
1,7,15,15,0.9,113,23,83,6
1,8,15,15,0.72,116,23,82,6
1,9,15,15,0.67,115,24,81,6
1,10,15,15,0.5,115,23,80,6
1,11,15,15,0.33,117,22,79,6
1,12,15,15,0.29,120,23,78,6
1,13,15,15,0.16,120,23,77,6
1,14,15,15,0.09,119,23,76,6
1,15,15,15,0.06,119,23,75,6
1,16,15,15,0.04,120,22,74,6
1,17,15,15,0.03,118,23,73,6
1,18,15,15,0.02,118,22,72,6
1,19,15,15,0,119,22,71,6
1,20,15,15,0,117,22,70,6
1,21,15,15,0,118,22,69,6
1,22,15,15,0,118,22,68,6
1,23,15,15,0,117,22,67,6
1,24,15,15,0,115,21,66,6
1,25,15,15,0,117,22,65,6
1,26,15,15,0,116,22,64,6
1,27,15,15,0,116,22,63,6
1,28,15,15,0,114,22,62,6
1,29,15,15,0,114,21,61,6
1,30,15,15,0,115,22,60,6
1,31,15,15,0,115,23,59,6
1,32,15,15,0,114,22,58,6
1,33,15,15,0,113,22,57,6
1,34,15,15,0,114,21,56,6
1,35,15,15,0,113,22,55,6
1,36,15,15,0,110,21,54,6
1,37,15,15,0,110,21,53,6
1,38,15,15,0,112,21,52,6
1,39,15,15,0,112,21,51,6
1,40,15,15,0,109,21,50,6
1,41,15,15,0,110,21,49,6
1,42,15,15,0,109,21,48,6
1,43,15,15,0,110,22,47,6
1,1,16,15,1,0,25,89,6
1,2,16,15,1,0,24,88,6
1,3,16,15,1,0,24,87,6
1,4,16,15,1,0,24,86,6
1,5,16,15,1,0,24,85,6
1,6,16,15,0.97,116,24,84,6
1,7,16,15,0.98,112,25,83,6
1,8,16,15,0.88,121,25,82,6
1,9,16,15,0.78,119,24,81,6
1,10,16,15,0.76,122,24,80,6
1,11,16,15,0.56,123,24,79,6
1,12,16,15,0.43,123,24,78,6
1,13,16,15,0.33,125,25,77,6
1,14,16,15,0.21,126,24,76,6
1,15,16,15,0.11,125,24,75,6
1,16,16,15,0.06,126,24,74,6
1,17,16,15,0.02,126,24,73,6
1,18,16,15,0.04,125,24,72,6
1,19,16,15,0,125,24,71,6
1,20,16,15,0,123,23,70,6
1,21,16,15,0.01,126,23,69,6
1,22,16,15,0,125,24,68,6
1,23,16,15,0,123,23,67,6
1,24,16,15,0,123,23,66,6
1,25,16,15,0,123,24,65,6
1,26,16,15,0,124,23,64,6
1,27,16,15,0,122,23,63,6
1,28,16,15,0,122,23,62,6
1,29,16,15,0,121,23,61,6
1,30,16,15,0,122,23,60,6
1,31,16,15,0,120,23,59,6
1,32,16,15,0,120,23,58,6
1,33,16,15,0,118,22,57,6
1,34,16,15,0,120,23,56,6
1,35,16,15,0,118,22,55,6
1,36,16,15,0,121,22,54,6
1,37,16,15,0,118,22,53,6
1,38,16,15,0,118,23,52,6
1,39,16,15,0,118,22,51,6
1,40,16,15,0,118,23,50,6
1,41,16,15,0,118,22,49,6
1,42,16,15,0,117,22,48,6
1,43,16,15,0,114,22,47,6
1,1,17,15,1,0,26,89,6
1,2,17,15,1,0,26,88,6
1,3,17,15,1,0,26,87,6
1,4,17,15,1,0,25,86,6
1,5,17,15,1,0,25,85,6
1,6,17,15,1,0,26,84,6
1,7,17,15,0.99,143,25,83,6
1,8,17,15,0.96,133,25,82,6
1,9,17,15,0.94,127,25,81,6
1,10,17,15,0.83,126,25,80,6
1,11,17,15,0.84,126,25,79,6
1,12,17,15,0.7,128,25,78,6
1,13,17,15,0.62,129,25,77,6
1,14,17,15,0.42,128,24,76,6
1,15,17,15,0.4,131,24,75,6
1,16,17,15,0.19,130,24,74,6
1,17,17,15,0.08,131,25,73,6
1,18,17,15,0.12,130,24,72,6
1,19,17,15,0.02,129,24,71,6
1,20,17,15,0.02,131,24,70,6
1,21,17,15,0.02,132,24,69,6
1,22,17,15,0,131,24,68,6
1,23,17,15,0,129,24,67,6
1,24,17,15,0,131,25,66,6
1,25,17,15,0,129,24,65,6
1,26,17,15,0,129,24,64,6
1,27,17,15,0,130,24,63,6
1,28,17,15,0,127,24,62,6
1,29,17,15,0,128,24,61,6
1,30,17,15,0,128,24,60,6
1,31,17,15,0,127,24,59,6
1,32,17,15,0,129,25,58,6
1,33,17,15,0,126,24,57,6
1,34,17,15,0,126,24,56,6
1,35,17,15,0,126,24,55,6
1,36,17,15,0,124,23,54,6
1,37,17,15,0,125,23,53,6
1,38,17,15,0,126,23,52,6
1,39,17,15,0,124,24,51,6
1,40,17,15,0,124,23,50,6
1,41,17,15,0,124,23,49,6
1,42,17,15,0,123,23,48,6
1,43,17,15,0,123,23,47,6
1,1,18,15,1,0,27,89,6
1,2,18,15,1,0,26,88,6
1,3,18,15,1,0,26,87,6
1,4,18,15,1,0,26,86,6
1,5,18,15,1,0,26,85,6
1,6,18,15,1,0,26,84,6
1,7,18,15,1,0,26,83,6
1,8,18,15,0.95,139,26,82,6
1,9,18,15,0.99,136,26,81,6
1,10,18,15,0.97,123,26,80,6
1,11,18,15,0.93,133,27,79,6
1,12,18,15,0.83,131,26,78,6
1,13,18,15,0.81,128,25,77,6
1,14,18,15,0.64,130,26,76,6
1,15,18,15,0.59,135,25,75,6
1,16,18,15,0.44,135,26,74,6
1,17,18,15,0.36,138,26,73,6
1,18,18,15,0.26,137,26,72,6
1,19,18,15,0.11,136,25,71,6
1,20,18,15,0.07,135,26,70,6
1,21,18,15,0.02,137,26,69,6
1,22,18,15,0.01,136,25,68,6
1,23,18,15,0.01,137,25,67,6
1,24,18,15,0,135,25,66,6
1,25,18,15,0,135,25,65,6
1,26,18,15,0,135,24,64,6
1,27,18,15,0,134,24,63,6
1,28,18,15,0,135,25,62,6
1,29,18,15,0,135,25,61,6
1,30,18,15,0,135,25,60,6
1,31,18,15,0,135,24,59,6
1,32,18,15,0,131,25,58,6
1,33,18,15,0,134,25,57,6
1,34,18,15,0,132,25,56,6
1,35,18,15,0,134,25,55,6
1,36,18,15,0,132,25,54,6
1,37,18,15,0,131,24,53,6
1,38,18,15,0,131,25,52,6
1,39,18,15,0,131,25,51,6
1,40,18,15,0,131,24,50,6
1,41,18,15,0,131,24,49,6
1,42,18,15,0,130,25,48,6
1,43,18,15,0,132,24,47,6
1,1,19,15,1,0,27,89,6
1,2,19,15,1,0,26,88,6
1,3,19,15,1,0,27,87,6
1,4,19,15,1,0,26,86,6
1,5,19,15,1,0,27,85,6
1,6,19,15,1,0,26,84,6
1,7,19,15,0.99,144,26,83,6
1,8,19,15,0.99,122,27,82,6
1,9,19,15,0.99,151,26,81,6
1,10,19,15,1,0,26,80,6
1,11,19,15,0.98,157,27,79,6
1,12,19,15,0.93,133,26,78,6
1,13,19,15,0.84,139,26,77,6
1,14,19,15,0.9,136,26,76,6
1,15,19,15,0.68,137,26,75,6
1,16,19,15,0.61,137,26,74,6
1,17,19,15,0.45,139,27,73,6
1,18,19,15,0.35,141,27,72,6
1,19,19,15,0.32,141,27,71,6
1,20,19,15,0.2,140,25,70,6
1,21,19,15,0.11,141,25,69,6
1,22,19,15,0.1,141,26,68,6
1,23,19,15,0.03,141,26,67,6
1,24,19,15,0.01,143,27,66,6
1,25,19,15,0.02,142,26,65,6
1,26,19,15,0,141,25,64,6
1,27,19,15,0,141,26,63,6
1,28,19,15,0,140,26,62,6
1,29,19,15,0,140,26,61,6
1,30,19,15,0,138,25,60,6
1,31,19,15,0,140,26,59,6
1,32,19,15,0,141,26,58,6
1,33,19,15,0,140,26,57,6
1,34,19,15,0,140,26,56,6
1,35,19,15,0,139,26,55,6
1,36,19,15,0,137,26,54,6
1,37,19,15,0,139,26,53,6
1,38,19,15,0,140,25,52,6
1,39,19,15,0,138,25,51,6
1,40,19,15,0,135,25,50,6
1,41,19,15,0,138,25,49,6
1,42,19,15,0,138,26,48,6
1,43,19,15,0,137,25,47,6
1,1,20,15,1,0,27,89,6
1,2,20,15,1,0,27,88,6
1,3,20,15,1,0,27,87,6
1,4,20,15,1,0,27,86,6
1,5,20,15,1,0,28,85,6
1,6,20,15,1,0,27,84,6
1,7,20,15,1,0,27,83,6
1,8,20,15,1,0,27,82,6
1,9,20,15,1,0,27,81,6
1,10,20,15,0.97,161,27,80,6
1,11,20,15,0.95,151,27,79,6
1,12,20,15,0.96,149,28,78,6
1,13,20,15,0.97,142,27,77,6
1,14,20,15,0.96,139,27,76,6
1,15,20,15,0.93,144,27,75,6
1,16,20,15,0.81,137,26,74,6
1,17,20,15,0.75,136,26,73,6
1,18,20,15,0.57,144,27,72,6
1,19,20,15,0.52,145,27,71,6
1,20,20,15,0.39,145,27,70,6
1,21,20,15,0.35,146,27,69,6
1,22,20,15,0.17,144,26,68,6
1,23,20,15,0.09,148,27,67,6
1,24,20,15,0.03,148,28,66,6
1,25,20,15,0.04,147,27,65,6
1,26,20,15,0,147,27,64,6
1,27,20,15,0.01,149,27,63,6
1,28,20,15,0,147,27,62,6
1,29,20,15,0,146,27,61,6
1,30,20,15,0,146,26,60,6
1,31,20,15,0,145,26,59,6
1,32,20,15,0,145,26,58,6
1,33,20,15,0,145,26,57,6
1,34,20,15,0,146,26,56,6
1,35,20,15,0,145,26,55,6
1,36,20,15,0,144,26,54,6
1,37,20,15,0,143,26,53,6
1,38,20,15,0,146,26,52,6
1,39,20,15,0,142,26,51,6
1,40,20,15,0,143,26,50,6
1,41,20,15,0,145,26,49,6
1,42,20,15,0,144,26,48,6
1,43,20,15,0,143,26,47,6
1,1,21,15,1,0,26,89,6
1,2,21,15,1,0,27,88,6
1,3,21,15,1,0,28,87,6
1,4,21,15,1,0,26,86,6
1,5,21,15,1,0,28,85,6
1,6,21,15,1,0,27,84,6
1,7,21,15,1,0,27,83,6
1,8,21,15,1,0,26,82,6
1,9,21,15,1,0,27,81,6
1,10,21,15,0.99,157,27,80,6
1,11,21,15,0.99,167,28,79,6
1,12,21,15,0.99,166,28,78,6
1,13,21,15,0.99,128,27,77,6
1,14,21,15,0.99,123,27,76,6
1,15,21,15,0.94,158,27,75,6
1,16,21,15,0.94,144,27,74,6
1,17,21,15,0.81,145,27,73,6
1,18,21,15,0.84,145,27,72,6
1,19,21,15,0.75,144,27,71,6
1,20,21,15,0.61,144,27,70,6
1,21,21,15,0.44,151,27,69,6
1,22,21,15,0.38,148,27,68,6
1,23,21,15,0.26,151,27,67,6
1,24,21,15,0.12,151,27,66,6
1,25,21,15,0.17,150,26,65,6
1,26,21,15,0.05,152,26,64,6
1,27,21,15,0.02,151,27,63,6
1,28,21,15,0.01,152,27,62,6
1,29,21,15,0,150,27,61,6
1,30,21,15,0,152,27,60,6
1,31,21,15,0,149,26,59,6
1,32,21,15,0,151,27,58,6
1,33,21,15,0,150,26,57,6
1,34,21,15,0,150,27,56,6
1,35,21,15,0,150,27,55,6
1,36,21,15,0,151,27,54,6
1,37,21,15,0,149,27,53,6
1,38,21,15,0,148,26,52,6
1,39,21,15,0,151,26,51,6
1,40,21,15,0,148,27,50,6
1,41,21,15,0,148,27,49,6
1,42,21,15,0,147,26,48,6
1,43,21,15,0,149,27,47,6
1,1,22,15,1,0,28,89,6
1,2,22,15,1,0,28,88,6
1,3,22,15,1,0,28,87,6
1,4,22,15,1,0,27,86,6
1,5,22,15,1,0,28,85,6
1,6,22,15,1,0,27,84,6
1,7,22,15,1,0,28,83,6
1,8,22,15,1,0,27,82,6
1,9,22,15,1,0,27,81,6
1,10,22,15,1,0,28,80,6
1,11,22,15,1,0,27,79,6
1,12,22,15,0.86,158,28,78,6
1,13,22,15,0.97,168,27,77,6
1,14,22,15,1,0,27,76,6
1,15,22,15,0.99,172,27,75,6
1,16,22,15,0.99,154,28,74,6
1,17,22,15,0.93,153,27,73,6
1,18,22,15,0.94,153,27,72,6
1,19,22,15,0.88,149,28,71,6
1,20,22,15,0.72,152,27,70,6
1,21,22,15,0.78,145,27,69,6
1,22,22,15,0.66,150,28,68,6
1,23,22,15,0.67,153,27,67,6
1,24,22,15,0.32,150,26,66,6
1,25,22,15,0.3,153,27,65,6
1,26,22,15,0.18,157,28,64,6
1,27,22,15,0.15,156,27,63,6
1,28,22,15,0.03,156,27,62,6
1,29,22,15,0.02,154,27,61,6
1,30,22,15,0.03,154,26,60,6
1,31,22,15,0,155,28,59,6
1,32,22,15,0.01,155,27,58,6
1,33,22,15,0,154,27,57,6
1,34,22,15,0,155,27,56,6
1,35,22,15,0,155,27,55,6
1,36,22,15,0,153,27,54,6
1,37,22,15,0,155,27,53,6
1,38,22,15,0,155,28,52,6
1,39,22,15,0,154,27,51,6
1,40,22,15,0,153,27,50,6
1,41,22,15,0,154,27,49,6
1,42,22,15,0,153,27,48,6
1,43,22,15,0,154,27,47,6
1,1,23,15,1,0,26,89,6
1,2,23,15,1,0,27,88,6
1,3,23,15,1,0,27,87,6
1,4,23,15,1,0,27,86,6
1,5,23,15,1,0,27,85,6
1,6,23,15,1,0,27,84,6
1,7,23,15,1,0,27,83,6
1,8,23,15,1,0,27,82,6
1,9,23,15,1,0,26,81,6
1,10,23,15,1,0,27,80,6
1,11,23,15,1,0,27,79,6
1,12,23,15,0.98,170,27,78,6
1,13,23,15,0.98,165,27,77,6
1,14,23,15,0.97,173,27,76,6
1,15,23,15,1,0,27,75,6
1,16,23,15,0.96,161,28,74,6
1,17,23,15,0.98,139,27,73,6
1,18,23,15,0.96,159,27,72,6
1,19,23,15,0.97,160,28,71,6
1,20,23,15,0.9,153,27,70,6
1,21,23,15,0.89,157,28,69,6
1,22,23,15,0.74,153,28,68,6
1,23,23,15,0.65,156,27,67,6
1,24,23,15,0.6,154,27,66,6
1,25,23,15,0.46,158,27,65,6
1,26,23,15,0.37,158,27,64,6
1,27,23,15,0.21,158,27,63,6
1,28,23,15,0.22,157,28,62,6
1,29,23,15,0.07,157,27,61,6
1,30,23,15,0.03,159,27,60,6
1,31,23,15,0.03,159,27,59,6
1,32,23,15,0,158,27,58,6
1,33,23,15,0,160,27,57,6
1,34,23,15,0,159,27,56,6
1,35,23,15,0,158,27,55,6
1,36,23,15,0,156,27,54,6
1,37,23,15,0,160,28,53,6
1,38,23,15,0,159,27,52,6
1,39,23,15,0,159,27,51,6
1,40,23,15,0,159,27,50,6
1,41,23,15,0,159,28,49,6
1,42,23,15,0,156,27,48,6
1,43,23,15,0,159,28,47,6
1,1,24,15,1,0,27,89,6
1,2,24,15,1,0,27,88,6
1,3,24,15,1,0,26,87,6
1,4,24,15,1,0,27,86,6
1,5,24,15,1,0,26,85,6
1,6,24,15,1,0,27,84,6
1,7,24,15,1,0,28,83,6
1,8,24,15,1,0,27,82,6
1,9,24,15,1,0,27,81,6
1,10,24,15,1,0,27,80,6
1,11,24,15,1,0,27,79,6
1,12,24,15,0.99,175,28,78,6
1,13,24,15,0.97,158,27,77,6
1,14,24,15,0.9,174,27,76,6
1,15,24,15,0.96,168,27,75,6
1,16,24,15,1,0,27,74,6
1,17,24,15,1,0,28,73,6
1,18,24,15,1,0,27,72,6
1,19,24,15,0.99,157,28,71,6
1,20,24,15,0.94,153,26,70,6
1,21,24,15,0.88,147,27,69,6
1,22,24,15,0.95,153,27,68,6
1,23,24,15,0.84,151,27,67,6
1,24,24,15,0.8,149,27,66,6
1,25,24,15,0.67,159,27,65,6
1,26,24,15,0.61,158,27,64,6
1,27,24,15,0.5,158,27,63,6
1,28,24,15,0.36,158,26,62,6
1,29,24,15,0.2,159,27,61,6
1,30,24,15,0.14,164,27,60,6
1,31,24,15,0.11,162,27,59,6
1,32,24,15,0.06,161,27,58,6
1,33,24,15,0.01,163,27,57,6
1,34,24,15,0,165,28,56,6
1,35,24,15,0.01,159,27,55,6
1,36,24,15,0,159,27,54,6
1,37,24,15,0,163,27,53,6
1,38,24,15,0,161,28,52,6
1,39,24,15,0,163,28,51,6
1,40,24,15,0,163,27,50,6
1,41,24,15,0,162,28,49,6
1,42,24,15,0,161,27,48,6
1,43,24,15,0,161,27,47,6
1,1,25,15,1,0,27,89,6
1,2,25,15,1,0,27,88,6
1,3,25,15,1,0,27,87,6
1,4,25,15,1,0,27,86,6
1,5,25,15,1,0,27,85,6
1,6,25,15,1,0,28,84,6
1,7,25,15,1,0,27,83,6
1,8,25,15,1,0,26,82,6
1,9,25,15,1,0,27,81,6
1,10,25,15,1,0,26,80,6
1,11,25,15,0.99,159,27,79,6
1,12,25,15,1,0,27,78,6
1,13,25,15,0.98,167,27,77,6
1,14,25,15,0.96,164,27,76,6
1,15,25,15,0.84,166,27,75,6
1,16,25,15,0.95,174,26,74,6
1,17,25,15,1,0,27,73,6
1,18,25,15,0.99,165,27,72,6
1,19,25,15,0.97,156,27,71,6
1,20,25,15,0.98,139,28,70,6
1,21,25,15,0.97,148,27,69,6
1,22,25,15,0.95,152,27,68,6
1,23,25,15,0.96,156,26,67,6
1,24,25,15,0.91,152,27,66,6
1,25,25,15,0.8,149,27,65,6
1,26,25,15,0.75,162,27,64,6
1,27,25,15,0.59,158,27,63,6
1,28,25,15,0.57,157,27,62,6
1,29,25,15,0.34,162,28,61,6
1,30,25,15,0.22,164,28,60,6
1,31,25,15,0.13,166,27,59,6
1,32,25,15,0.11,164,27,58,6
1,33,25,15,0.07,164,27,57,6
1,34,25,15,0.05,163,27,56,6
1,35,25,15,0.01,162,27,55,6
1,36,25,15,0,164,27,54,6
1,37,25,15,0,165,27,53,6
1,38,25,15,0,164,27,52,6
1,39,25,15,0,163,27,51,6
1,40,25,15,0,165,28,50,6
1,41,25,15,0,164,27,49,6
1,42,25,15,0,164,27,48,6
1,43,25,15,0,163,27,47,6
1,1,26,15,1,0,28,89,6
1,2,26,15,1,0,27,88,6
1,3,26,15,1,0,28,87,6
1,4,26,15,1,0,27,86,6
1,5,26,15,1,0,27,85,6
1,6,26,15,1,0,27,84,6
1,7,26,15,1,0,27,83,6
1,8,26,15,1,0,27,82,6
1,9,26,15,1,0,27,81,6
1,10,26,15,1,0,26,80,6
1,11,26,15,1,0,27,79,6
1,12,26,15,1,0,27,78,6
1,13,26,15,1,0,27,77,6
1,14,26,15,1,0,27,76,6
1,15,26,15,0.97,172,27,75,6
1,16,26,15,0.87,172,27,74,6
1,17,26,15,0.99,177,27,73,6
1,18,26,15,1,0,27,72,6
1,19,26,15,1,0,27,71,6
1,20,26,15,0.98,157,27,70,6
1,21,26,15,0.98,162,27,69,6
1,22,26,15,0.98,140,27,68,6
1,23,26,15,0.94,159,27,67,6
1,24,26,15,0.95,151,27,66,6
1,25,26,15,0.85,149,27,65,6
1,26,26,15,0.89,153,27,64,6
1,27,26,15,0.72,155,27,63,6
1,28,26,15,0.74,154,26,62,6
1,29,26,15,0.64,154,27,61,6
1,30,26,15,0.54,160,27,60,6
1,31,26,15,0.29,164,27,59,6
1,32,26,15,0.22,163,27,58,6
1,33,26,15,0.13,165,27,57,6
1,34,26,15,0.04,168,27,56,6
1,35,26,15,0.02,166,27,55,6
1,36,26,15,0.01,165,27,54,6
1,37,26,15,0,166,27,53,6
1,38,26,15,0,168,27,52,6
1,39,26,15,0,166,27,51,6
1,40,26,15,0,164,27,50,6
1,41,26,15,0,165,27,49,6
1,42,26,15,0,166,27,48,6
1,43,26,15,0,166,28,47,6
1,1,27,15,1,0,27,89,6
1,2,27,15,1,0,27,88,6
1,3,27,15,1,0,27,87,6
1,4,27,15,1,0,27,86,6
1,5,27,15,1,0,27,85,6
1,6,27,15,1,0,27,84,6
1,7,27,15,1,0,27,83,6
1,8,27,15,1,0,27,82,6
1,9,27,15,1,0,27,81,6
1,10,27,15,1,0,28,80,6
1,11,27,15,1,0,27,79,6
1,12,27,15,1,0,27,78,6
1,13,27,15,0.99,172,27,77,6
1,14,27,15,1,0,27,76,6
1,15,27,15,0.99,168,27,75,6
1,16,27,15,1,0,27,74,6
1,17,27,15,0.9,171,27,73,6
1,18,27,15,0.97,179,27,72,6
1,19,27,15,1,0,27,71,6
1,20,27,15,0.99,181,27,70,6
1,21,27,15,0.98,165,27,69,6
1,22,27,15,0.99,180,27,68,6
1,23,27,15,0.98,161,27,67,6
1,24,27,15,0.96,169,27,66,6
1,25,27,15,0.97,155,27,65,6
1,26,27,15,0.93,148,27,64,6
1,27,27,15,0.82,150,27,63,6
1,28,27,15,0.82,158,27,62,6
1,29,27,15,0.75,157,28,61,6
1,30,27,15,0.67,155,27,60,6
1,31,27,15,0.58,159,27,59,6
1,32,27,15,0.4,163,27,58,6
1,33,27,15,0.31,165,27,57,6
1,34,27,15,0.19,169,27,56,6
1,35,27,15,0.1,167,27,55,6
1,36,27,15,0.06,165,27,54,6
1,37,27,15,0.01,164,27,53,6
1,38,27,15,0.01,168,27,52,6
1,39,27,15,0,166,27,51,6
1,40,27,15,0,167,27,50,6
1,41,27,15,0,167,27,49,6
1,42,27,15,0,168,27,48,6
1,43,27,15,0,168,27,47,6
1,1,28,15,1,0,28,89,6
1,2,28,15,1,0,28,88,6
1,3,28,15,1,0,28,87,6
1,4,28,15,1,0,28,86,6
1,5,28,15,1,0,28,85,6
1,6,28,15,1,0,28,84,6
1,7,28,15,1,0,28,83,6
1,8,28,15,1,0,28,82,6
1,9,28,15,1,0,28,81,6
1,10,28,15,1,0,28,80,6
1,11,28,15,1,0,28,79,6
1,12,28,15,1,0,28,78,6
1,13,28,15,1,0,28,77,6
1,14,28,15,1,0,28,76,6
1,15,28,15,1,0,28,75,6
1,16,28,15,1,0,28,74,6
1,17,28,15,0.97,174,28,73,6
1,18,28,15,0.87,172,28,72,6
1,19,28,15,1,0,28,71,6
1,20,28,15,1,0,28,70,6
1,21,28,15,1,0,28,69,6
1,22,28,15,0.99,179,28,68,6
1,23,28,15,1,0,28,67,6
1,24,28,15,1,0,28,66,6
1,25,28,15,0.99,167,28,65,6
1,26,28,15,0.95,152,28,64,6
1,27,28,15,0.9,158,28,63,6
1,28,28,15,0.86,153,28,62,6
1,29,28,15,0.88,163,28,61,6
1,30,28,15,0.79,153,28,60,6
1,31,28,15,0.72,162,28,59,6
1,32,28,15,0.57,163,28,58,6
1,33,28,15,0.49,164,28,57,6
1,34,28,15,0.34,166,28,56,6
1,35,28,15,0.2,168,28,55,6
1,36,28,15,0.11,168,28,54,6
1,37,28,15,0.07,169,28,53,6
1,38,28,15,0.02,169,28,52,6
1,39,28,15,0.01,167,28,51,6
1,40,28,15,0,166,28,50,6
1,41,28,15,0,169,28,49,6
1,42,28,15,0,169,28,48,6
1,43,28,15,0,173,28,47,6
1,1,29,15,1,0,29,89,6
1,2,29,15,1,0,29,88,6
1,3,29,15,1,0,29,87,6
1,4,29,15,1,0,29,86,6
1,5,29,15,1,0,29,85,6
1,6,29,15,1,0,29,84,6
1,7,29,15,1,0,29,83,6
1,8,29,15,1,0,29,82,6
1,9,29,15,1,0,29,81,6
1,10,29,15,1,0,29,80,6
1,11,29,15,1,0,29,79,6
1,12,29,15,1,0,29,78,6
1,13,29,15,1,0,29,77,6
1,14,29,15,1,0,29,76,6
1,15,29,15,1,0,29,75,6
1,16,29,15,1,0,29,74,6
1,17,29,15,0.99,173,29,73,6
1,18,29,15,0.98,187,29,72,6
1,19,29,15,0.95,186,29,71,6
1,20,29,15,1,0,29,70,6
1,21,29,15,0.99,178,29,69,6
1,22,29,15,1,0,29,68,6
1,23,29,15,0.99,191,29,67,6
1,24,29,15,0.99,191,29,66,6
1,25,29,15,0.99,126,29,65,6
1,26,29,15,0.98,131,29,64,6
1,27,29,15,0.91,170,29,63,6
1,28,29,15,0.97,143,29,62,6
1,29,29,15,0.91,166,29,61,6
1,30,29,15,0.83,158,29,60,6
1,31,29,15,0.82,158,29,59,6
1,32,29,15,0.74,162,29,58,6
1,33,29,15,0.68,162,29,57,6
1,34,29,15,0.43,165,29,56,6
1,35,29,15,0.38,168,29,55,6
1,36,29,15,0.25,166,29,54,6
1,37,29,15,0.14,168,29,53,6
1,38,29,15,0.07,171,29,52,6
1,39,29,15,0.04,169,29,51,6
1,40,29,15,0,170,29,50,6
1,41,29,15,0,167,29,49,6
1,42,29,15,0,170,29,48,6
1,43,29,15,0,171,29,47,6
1,1,30,15,1,0,30,89,6
1,2,30,15,1,0,30,88,6
1,3,30,15,1,0,30,87,6
1,4,30,15,1,0,30,86,6
1,5,30,15,1,0,30,85,6
1,6,30,15,1,0,30,84,6
1,7,30,15,1,0,30,83,6
1,8,30,15,1,0,30,82,6
1,9,30,15,1,0,30,81,6
1,10,30,15,1,0,30,80,6
1,11,30,15,1,0,30,79,6
1,12,30,15,1,0,30,78,6
1,13,30,15,1,0,30,77,6
1,14,30,15,1,0,30,76,6
1,15,30,15,1,0,30,75,6
1,16,30,15,1,0,30,74,6
1,17,30,15,1,0,30,73,6
1,18,30,15,1,0,30,72,6
1,19,30,15,0.99,181,30,71,6
1,20,30,15,0.89,180,30,70,6
1,21,30,15,1,0,30,69,6
1,22,30,15,0.99,183,30,68,6
1,23,30,15,1,0,30,67,6
1,24,30,15,1,0,30,66,6
1,25,30,15,1,0,30,65,6
1,26,30,15,1,0,30,64,6
1,27,30,15,0.98,153,30,63,6
1,28,30,15,0.98,164,30,62,6
1,29,30,15,0.95,162,30,61,6
1,30,30,15,0.91,169,30,60,6
1,31,30,15,0.93,157,30,59,6
1,32,30,15,0.83,166,30,58,6
1,33,30,15,0.76,166,30,57,6
1,34,30,15,0.67,168,30,56,6
1,35,30,15,0.56,165,30,55,6
1,36,30,15,0.4,166,30,54,6
1,37,30,15,0.17,170,30,53,6
1,38,30,15,0.16,171,30,52,6
1,39,30,15,0.05,172,30,51,6
1,40,30,15,0.03,171,30,50,6
1,41,30,15,0,171,30,49,6
1,42,30,15,0,173,30,48,6
1,43,30,15,0,173,30,47,6
1,1,31,15,1,0,31,89,6
1,2,31,15,1,0,31,88,6
1,3,31,15,1,0,31,87,6
1,4,31,15,1,0,31,86,6
1,5,31,15,1,0,31,85,6
1,6,31,15,1,0,31,84,6
1,7,31,15,1,0,31,83,6
1,8,31,15,1,0,31,82,6
1,9,31,15,1,0,31,81,6
1,10,31,15,1,0,31,80,6
1,11,31,15,1,0,31,79,6
1,12,31,15,1,0,31,78,6
1,13,31,15,1,0,31,77,6
1,14,31,15,1,0,31,76,6
1,15,31,15,1,0,31,75,6
1,16,31,15,1,0,31,74,6
1,17,31,15,1,0,31,73,6
1,18,31,15,0.99,178,31,72,6
1,19,31,15,0.99,193,31,71,6
1,20,31,15,0.98,174,31,70,6
1,21,31,15,0.98,171,31,69,6
1,22,31,15,0.99,150,31,68,6
1,23,31,15,1,0,31,67,6
1,24,31,15,1,0,31,66,6
1,25,31,15,1,0,31,65,6
1,26,31,15,1,0,31,64,6
1,27,31,15,0.98,159,31,63,6
1,28,31,15,0.99,142,31,62,6
1,29,31,15,1,0,31,61,6
1,30,31,15,0.95,148,31,60,6
1,31,31,15,0.94,167,31,59,6
1,32,31,15,0.94,168,31,58,6
1,33,31,15,0.88,164,31,57,6
1,34,31,15,0.83,169,31,56,6
1,35,31,15,0.74,164,31,55,6
1,36,31,15,0.54,175,31,54,6
1,37,31,15,0.39,171,31,53,6
1,38,31,15,0.3,175,31,52,6
1,39,31,15,0.09,174,31,51,6
1,40,31,15,0.09,175,31,50,6
1,41,31,15,0.02,174,31,49,6
1,42,31,15,0.01,175,31,48,6
1,43,31,15,0,174,31,47,6
1,1,32,15,1,0,32,89,6
1,2,32,15,1,0,32,88,6
1,3,32,15,1,0,32,87,6
1,4,32,15,1,0,32,86,6
1,5,32,15,1,0,32,85,6
1,6,32,15,1,0,32,84,6
1,7,32,15,1,0,32,83,6
1,8,32,15,1,0,32,82,6
1,9,32,15,1,0,32,81,6
